order_id,product_id,shipping_limit_date,price,freight_value,payment_sequential,payment_type,payment_installments,payment_value,product_category_name,review_id,review_score,review_creation_date,review_answer_timestamp,customer_id,order_status,order_purchase_timestamp,customer_unique_id,review_response_time,order_purchase_year,order_purchase_month,order_purchase_dayofweek,order_purchase_hour,order_purchase_day,order_purchase_mon
cf7a335e516a91cbb3a5080561ca28be,1b11571a0535a643bb18db34b84b7334,9/28/2017 14:10,69.9,9.27,1,Credit Card,3,79.17,Cool Stuff,05e56587bcbfaa2fc634a0fba4397b29,5,9/30/2017 0:00,10/1/2017 20:24,a1bfe32cba9e76e58380f9609de10cfb,delivered,9/23/2017 13:55,0c9f0bac5dd836d1f161fce094faa956,1,2017,9,5,13,Sat,Sep
8c3d752c5c02227878fae49aeaddbfd7,ba9f160a6ae1c23f25d690fd06fe4fd8,12/22/2017 12:45,120.9,45.69,1,Credit Card,5,166.59,Toys,494c3989426b2271e20bbac41e6acf96,5,12/27/2017 0:00,12/27/2017 23:38,00046a560d407e99b969756e0b10f282,delivered,12/18/2017 11:08,0c9f0bac5dd836d1f161fce094faa956,0,2017,12,0,11,Mon,Dec
bb8efe90a4b9dc65b0b365ca7a94db25,7ca5f56188492e30c50ba64de188aae7,7/26/2018 22:35,17.9,18.23,1,Credit Card,2,36.13,Bed Bath Table,bef1eb04f305bde9b741c3f3405913d7,4,8/1/2018 0:00,8/4/2018 16:21,4092d16344338702210bcb2373506159,delivered,7/21/2018 22:23,0c9f0bac5dd836d1f161fce094faa956,3,2018,7,5,22,Sat,Jul
0009c9a17f916a706d71784483a5d643,3f27ac8e699df3d300ec4a5d8c5cf0b2,5/2/2018 9:31,639,11.34,1,Credit Card,6,650.34,Consoles Games,787a452b54147f8f64737b1e040234af,4,5/1/2018 0:00,5/1/2018 21:14,8a250edc40ebc5c3940ebc940f16a7eb,delivered,4/25/2018 9:10,0c9f948ba785676170057686aa1521f5,0,2018,4,2,9,Wed,Apr
f62782261085fc03b796056bf3eb005b,67301eee7b845f54ee9df341fb8393de,4/17/2018 11:10,12.25,7.39,1,Credit Card,1,19.64,Electronics,0a1dffae271445898e9d86e920fabd54,5,4/14/2018 0:00,4/14/2018 23:41,ab4e4ce50bd32ebffeca76ac9ade7044,delivered,4/11/2018 10:44,0c9f948ba785676170057686aa1521f5,0,2018,4,2,10,Wed,Apr
9211ad9b7860612a689053307f1de3e7,422879e10f46682990de24d770e7f83d,4/23/2018 5:50,53.9,21.35,1,Boleto,1,75.25,Garden Tools,fda125433c076f52bbc784a4162da881,5,5/6/2018 0:00,5/10/2018 13:56,6cad4a49ecca28f0e402acc2ffd1d67f,delivered,4/14/2018 14:13,0ca475c05ddacfeb9f999b9db9c77e4b,4,2018,4,5,14,Sat,Apr
a71c265fe6df02962e2af3df997db3f7,4ae634441e444ca4bc85903cafe98d73,6/30/2017 8:31,11.99,15.1,1,Credit Card,2,27.09,Telephony,f9b033183b57c8905ec86dc4c8eb1aa5,4,7/11/2017 0:00,7/11/2017 19:21,6d23ead2840b2bcaa51e07c0e7b900cc,delivered,6/26/2017 7:02,0ca4f40bcb9a321e4bfee0f3a23817ab,0,2017,6,0,7,Mon,Jun
3c6e9cb84555b442fd5622e552195a14,f1c7f353075ce59d8a6f3cf58f419c9c,7/20/2017 23:25,205,26.27,1,Credit Card,5,231.27,Bed Bath Table,8d95580b1d837de925806037a370dfca,5,7/26/2017 0:00,7/28/2017 0:22,6ad03e6634e7f06c67c6d6833930dee9,delivered,7/12/2017 23:09,0ca4f40bcb9a321e4bfee0f3a23817ab,2,2017,7,2,23,Wed,Jul
7af34335adbe8e29fa3ef500f9f2c270,e70f7c188cd2c0f01a1f6b35411cc481,8/14/2018 5:44,78,13.21,1,Credit Card,2,91.21,Watches Gifts,d3528a742597c34852a6a0b3883f8686,3,8/16/2018 0:00,8/16/2018 22:53,8ab434ea368809385d2243c0f05a00f2,delivered,8/10/2018 5:28,0ca5fcfba692bc768d77862e5418bd73,0,2018,8,4,5,Fri,Aug
d522f96f6e68d83b5ee9a2e4fc2432b0,e672fbe634ad07cce9d85f412becb2c0,8/18/2017 16:05,129.99,12.11,1,Credit Card,4,142.1,Cool Stuff,bc5be54192f0f716e69a7b0dd4d9dd1b,5,8/17/2017,8/18/2017 13:11,ea7182ed87b1f092cf7724f823308294,delivered,8/13/2017 15:55,0ca5fcfba692bc768d77862e5418bd73,1,2017,8,6,15,Sun,Aug
8272b63d03f5f79c56e9e4120aec44ef,270516a3f41dc035aa87d220228f844c,7/21/2017 18:25,1.2,7.89,1,Credit Card,2,196.11,Health Beauty,e8236fe7b6e1bdd513a500de361e2b87,1,7/30/2017 0:00,7/30/2017 14:19,fc3d1daec319d62d49bfb5e1f83123e9,delivered,7/16/2017 18:19,0ca5fcfba692bc768d77862e5418bd73,0,2017,7,6,18,Sun,Jul
8272b63d03f5f79c56e9e4120aec44ef,05b515fdc76e888aada3c6d66c201dff,7/21/2017 18:25,1.2,7.89,1,Credit Card,2,196.11,Health Beauty,e8236fe7b6e1bdd513a500de361e2b87,1,7/30/2017 0:00,7/30/2017 14:19,fc3d1daec319d62d49bfb5e1f83123e9,delivered,7/16/2017 18:19,0ca5fcfba692bc768d77862e5418bd73,0,2017,7,6,18,Sun,Jul
8272b63d03f5f79c56e9e4120aec44ef,79ce45dbc2ea29b22b5a261bbb7b7ee7,7/21/2017 18:25,7.8,6.57,1,Credit Card,2,196.11,Health Beauty,e8236fe7b6e1bdd513a500de361e2b87,1,7/30/2017 0:00,7/30/2017 14:19,fc3d1daec319d62d49bfb5e1f83123e9,delivered,7/16/2017 18:19,0ca5fcfba692bc768d77862e5418bd73,0,2017,7,6,18,Sun,Jul
5a6da3ba0d659abdabc4359be7697099,d3c4c77b75d9e3c3d4ee9b1e40591b04,4/19/2017 22:35,17.9,10.96,1,Credit Card,1,28.86,Auto,e952cd42c2c99318f78e4cbb36004247,5,4/21/2017,4/24/2017 2:22,1307edca800db1ac287111e35ee9a588,delivered,4/15/2017 22:26,0ca5fcfba692bc768d77862e5418bd73,3,2017,4,5,22,Sat,Apr
cb821fdd07b85eba7459df8a7859c65e,5531ef4e7630d5f76247ac19fe92a94c,6/8/2018 19:53,32.99,7.39,1,Credit Card,1,40.38,Small Appliances,0f1df7b112ccb45ffb37d9ede4ad0254,5,6/10/2018 0:00,6/10/2018 19:46,36ba36f9ad40d562a0e6a61c9ea02974,delivered,6/4/2018 19:22,0ca5fcfba692bc768d77862e5418bd73,0,2018,6,0,19,Mon,Jun
17f11cd471c4f712a82d85c589119638,9a7c6041fa9592d9d9ef6cfe62a71f8c,2/16/2018 0:48,127,34.69,1,Credit Card,2,161.69,Bed Bath Table,1190319d9e15a6d39144680a0f960315,4,3/16/2018 0:00,3/19/2018 1:04,229b496914baf5b5c924e314b439490e,delivered,2/12/2018 0:27,0ca6058958a0318f9252e5ae24d0dc47,3,2018,2,0,0,Mon,Feb
83314981d658f63a24c17fb1133e2c74,380b4664ba5bb18cc9db78ee6bac3558,1/23/2018 8:51,29,7.78,1,Credit Card,1,36.78,Watches Gifts,c6d661746aa85834710146bcf0db10ac,5,1/19/2018 0:00,1/21/2018 14:17,154df1bc4015dcbf9423f52bb190abff,delivered,1/17/2018 8:43,0ca869e78e72a0b7626fd63364c5edaa,2,2018,1,2,8,Wed,Jan
3745cc99bd10a2c16e31403fe9654502,ffa7e0cbe11656d11a117b534bb1db27,6/18/2018 11:38,14.49,7.87,1,Credit Card,1,22.36,Health Beauty,333c5eeb8e61bd9bc030052a7f252ac5,5,6/12/2018 0:00,6/13/2018 17:50,40c28d38ffbf6198d54388c7e1930d95,delivered,6/8/2018 11:20,0ca869e78e72a0b7626fd63364c5edaa,1,2018,6,4,11,Fri,Jun
003423b755b562962a6225a8de40d12e,84904413b82eee333a3f79137e8d197e,7/18/2018 4:25,232.75,28.58,1,Boleto,1,261.33,Garden Tools,f58325a189b533108ea7141e53ee15ba,3,7/25/2018 0:00,7/26/2018 23:22,18f1bb6325d50619d5c13b7a25b869fd,delivered,7/8/2018 11:28,0ca871bfcec4f2ec8211b5550a4ac892,1,2018,7,6,11,Sun,Jul
4df904af63b025b5abbd9412e2c674b1,d39856361faf8a3ee35f98bf611a637f,3/22/2018 13:30,34.99,18.23,1,Credit Card,5,53.22,Computers Accessories,44aa8b744e5ab9bbdbb2438f54cfe757,5,4/7/2018 0:00,4/9/2018 1:05,4839bb35237f24bc8916bb398b0411af,delivered,3/16/2018 13:17,0cac80dfc61f278d2e0bc6ec9e740e9f,2,2018,3,4,13,Fri,Mar
f7a5aaacd33d456c519fe9934602f152,f7b39dca4a425dcfd4a8b0b0aac4b7c0,3/6/2018 18:30,59.9,15.18,1,Credit Card,1,75.08,Housewares,34ed10642bcd8406ad0061fb36ec8b54,5,3/15/2018 0:00,3/15/2018 22:14,f8fe77113f821745126f9175bbe464e2,delivered,2/28/2018 18:23,0cac80dfc61f278d2e0bc6ec9e740e9f,0,2018,2,2,18,Wed,Feb
d844cf5434575b8359b353fe82fb8d67,d96cd2197b0be40a66b1279c910e0921,5/28/2018 19:17,318.98,17.11,1,Credit Card,10,336.09,Auto,a4d1fb9a3bbde320b2b8ece822ec97a9,4,6/6/2018 0:00,6/7/2018 19:52,0137bbd3e8c493cfa735b98ef18bd1c6,delivered,5/21/2018 19:17,0cac80dfc61f278d2e0bc6ec9e740e9f,1,2018,5,0,19,Mon,May
57ce980154f9852664b8b1cd206e6c4c,73222f60270e03cf855759fa6594a2e1,6/16/2017 13:10,42.8,17.92,1,Credit Card,3,60.72,Health Beauty,1d661b7f47ca7502682255a585f28af0,5,6/23/2017,6/24/2017 1:20,53eb7255c56c4c67c78dc75bfb1135d8,delivered,6/12/2017 12:47,0cac80dfc61f278d2e0bc6ec9e740e9f,1,2017,6,0,12,Mon,Jun
b0e779f901eb8bbbc2e223a783dc46a1,e7e0728e9e488b0a67ef4d95e98ee4c8,5/25/2017 18:25,209.99,27.91,1,Credit Card,10,237.9,Home Appliances 2,aab4257a8882d1e7fd458291bed52fcc,2,5/24/2017 0:00,5/25/2017 5:44,c84cf90be463db5785f405c807b13aa3,delivered,5/19/2017 20:51,0cae3e3f9f17955cf951b6b5e03ab9be,1,2017,5,4,20,Fri,May
31398ae05a544e53c4d51d3866f416c2,c37123a4ab536f2b55e1164f5759318a,3/26/2018 11:55,156.99,17.81,1,Credit Card,1,174.8,Cool Stuff,4719c56ead36843f35e944c05e1a3fb7,5,4/5/2018 0:00,4/6/2018 1:04,a8dba309b5d223816d3baa504542c819,delivered,3/20/2018 11:38,0caffe48b942ab5e77dcc1a7494e56f2,1,2018,3,1,11,Tue,Mar
b475d09fc9d7e739a7c8bbdbdaed3b8e,a346944c1cd1e118e4ecc398e51f03a0,9/13/2017 16:07,15.9,8.27,1,Credit Card,2,24.17,Computers Accessories,1698698abd3c120489027d8d149e493b,5,9/13/2017 0:00,9/14/2017 0:52,b4cb7305298ebeb89d13a2f78cfc9c08,delivered,9/7/2017 15:46,0cb273df1ad8cd85abd79f29dd34fd42,1,2017,9,3,15,Thu,Sep
e573367a96703bbbe12a217e5b8b507a,1a428b685ede76217c9efb550c4aaa59,8/21/2017 22:15,22.9,11.85,1,Credit Card,3,34.75,Bed Bath Table,5cf6adab581bf57667b5f3a5b3c326a0,5,8/23/2017 0:00,8/24/2017 0:32,0a294f6feee3dca1eea543e55cd74919,delivered,8/15/2017 21:35,0cb273df1ad8cd85abd79f29dd34fd42,1,2017,8,1,21,Tue,Aug
849e77f9701faf689705a0eb09003764,422879e10f46682990de24d770e7f83d,11/29/2017 12:37,49,28.75,1,Credit Card,1,77.75,Garden Tools,1241d6377156a46c2fd60131f9e1e262,3,12/14/2017 0:00,1/8/2018 17:48,13518d3af2e425cc97f19d1c8919808e,delivered,11/23/2017 12:29,0cb471db85b1cd3df98fba7fbf586730,25,2017,11,3,12,Thu,Nov
f104033beebfd7e8f12217531c2275f9,6d5a9cd602c26f8751612f77ff4c6a90,11/10/2017 14:30,109.9,47.3,1,Credit Card,3,157.2,Baby,0006803d573e15ea8a16b6662dc712d3,5,11/15/2017 0:00,11/18/2017 2:22,4cb8a348a32b76300b86cc1478882be4,delivered,11/6/2017 14:20,0cb471db85b1cd3df98fba7fbf586730,3,2017,11,0,14,Mon,Nov
cbbb524a0e1646aa6cf7a3c0bbe517ad,bab7ff9abbcc13690a62d015f2ca8e44,10/10/2016 2:46,75,20.58,1,Boleto,1,95.58,Computers Accessories,6f97d8b5afaf78f8658cfc0634840b40,1,10/21/2016 0:00,10/22/2016 10:10,dacb079d55ffb1d3955c5d923df3ebb7,delivered,10/5/2016 7:31,0cb471db85b1cd3df98fba7fbf586730,1,2016,10,2,7,Wed,Oct
8cd6746056efc30726855e09ce26a776,338925450cde31710e3fd65b8bac0b1f,3/26/2017 23:40,730,193.63,1,Credit Card,8,923.63,Health Beauty,1ed34a38c1caccf3d378481c9fc37c15,5,3/30/2017,3/30/2017 14:58,e10682de4ad385d0a8419b29f2c6d486,delivered,3/10/2017 23:40,0cb471db85b1cd3df98fba7fbf586730,0,2017,3,4,23,Fri,Mar
3239c022d37dc6c0fd3b8749bb7a0b1e,cf8316c961640d38321241895b7811c2,10/30/2017 23:25,119.9,13.86,1,Credit Card,6,133.76,Bed Bath Table,8971d0d95ef7f2fd30556b3447f24f58,5,11/1/2017,11/1/2017 20:27,8effa4e9c5158c1f6b13eaa9b69a4a59,delivered,10/24/2017 23:15,0cb7f0c5d651cb95e32abfd633338af7,0,2017,10,1,23,Tue,Oct
e7bd3db8abefd00235d14df8ab86abef,bb1713a6219e4b6575cdd9c380638a65,7/3/2017 17:23,30,7.78,1,Credit Card,1,37.78,Auto,a02ebb91b69ea0445174ff3e60cb2b3d,5,6/29/2017 0:00,7/6/2017 13:49,8275d796d34ee8410db22bcdb29ab461,delivered,6/26/2017 17:09,0cb8192b2182491f4658ebf98df402ff,7,2017,6,0,17,Mon,Jun
c6f2bb89d71562fe3ce462309140cb5e,d5991653e037ccb7af6ed7d94246b249,5/29/2017 23:23,174.9,18.47,1,Credit Card,6,193.37,Computers Accessories,774d8ee86f7cbc65fcfa17016a5c09c0,5,6/6/2017,6/7/2017 0:42,e4bd3ba6e36d2562f946ed90035c9c3e,delivered,5/23/2017 23:11,0cb95f1e2d716b9f4cf002be8cee2d54,1,2017,5,1,23,Tue,May
ce3756a051e619f9a749a8795aee498f,c2c989ac5100e59a6c3d12b2c31a2c72,3/8/2017 6:45,12.99,15.56,1,Boleto,1,171.3,Furniture Decor,beef2c89eb434011d9e1cfb3c40c7096,5,3/15/2017 0:00,3/16/2017 15:47,e4e0289744e52cb66d68ae3ad7b49bd9,delivered,3/1/2017 14:50,0cb95f1e2d716b9f4cf002be8cee2d54,1,2017,3,2,14,Wed,Mar
185f9c92a4ee09b897dd441dd4c45a71,24c66f106f642621e524291a895c9032,12/22/2017 14:31,159.9,18.37,1,Credit Card,6,178.27,Health Beauty,a2e16f581f67569587221fe50afdfd6f,4,1/9/2018 0:00,1/9/2018 15:23,85a32fc38d734c835c333a0a19c66090,delivered,12/14/2017 14:11,0cb95f1e2d716b9f4cf002be8cee2d54,0,2017,12,3,14,Thu,Dec
45c797b966bf19a7e315f1b7767517e8,8b502ca34e28d30605bc667b965b6abf,12/18/2017 3:49,1999.9,27.75,1,Boleto,1,2027.65,Watches Gifts,95907fffb33d92cc6962ad06a324d083,5,12/22/2017,12/23/2017 12:18,a43a550af53ee1ce07bdc3ece23eb7a9,delivered,12/10/2017 18:19,0cb95f1e2d716b9f4cf002be8cee2d54,1,2017,12,6,18,Sun,Dec
0d71624d3497568c5af4fa0fc5faa967,448f8f85f231f7f33be46c1a972b6c8d,8/29/2018 7:01,789.99,23.63,1,Credit Card,7,813.62,Telephony,9adf002a96b12dab2a437bc86aa5055a,5,8/23/2018 0:00,8/25/2018 21:17,5a0ce17620554f641a8113fc965194c5,delivered,8/15/2018 18:51,0cb95f1e2d716b9f4cf002be8cee2d54,2,2018,8,2,18,Wed,Aug
37efc102e49c3219c6ca92ce169327c9,06edb72f1e0c64b14c5b79353f7abea3,7/31/2017 18:35,45.95,11.85,1,Credit Card,1,57.8,Bed Bath Table,06213e8cb89c63caf6fb813b01b6dee1,4,8/1/2017 0:00,8/4/2017 11:55,3031c30daeda4aeb801d2967c7269bb4,delivered,7/20/2017 18:23,0cba4bb63764d34cf5ada48adfbe67bb,3,2017,7,3,18,Thu,Jul
55ab3650a53071b34253bdcada9e584b,d4652fae7ca028fda70d9b7b75432e04,8/7/2018 1:25,27.9,12.86,1,Credit Card,1,40.76,Perfumery,13e23131280fe4503a47508c8cf7183b,5,8/9/2018 0:00,8/10/2018 0:28,deb534c4ce5c2d8ef23f386321389079,delivered,8/3/2018 1:10,0cba4bb63764d34cf5ada48adfbe67bb,1,2018,8,4,1,Fri,Aug
29120f643cc96827e25210e076335805,6f3b5b605d91b7439c5e3f5a8dffeea7,5/17/2018 17:12,145,17.19,1,Credit Card,8,162.19,Watches Gifts,65f557c582717feafc965aa208cc5b9b,5,6/8/2018 0:00,6/8/2018 11:24,8d0a9e28a092d4e8e8d97154f28f988a,delivered,5/13/2018 16:54,0cbaa74a511e52c7470f2c85f2ebd559,0,2018,5,6,16,Sun,May
1c983e7908135b2d50bd8a346cec69cc,19421075ae0b585f2dc13ff149e2119d,3/29/2018 13:10,49.9,16.95,1,Credit Card,1,66.85,Sports Leisure,b5d5a2ab67b8e261581a121c95ddd447,3,4/6/2018 0:00,4/9/2018 2:00,530efe4698b97ab4b76ddb2dc63b267e,delivered,3/24/2018 12:55,0cbaa74a511e52c7470f2c85f2ebd559,3,2018,3,5,12,Sat,Mar
3cea94817a51f34aa5937784fb4a3219,e3dd336775af78a83fc27ed85f0f15da,4/5/2018 16:30,439.65,20.96,1,Credit Card,1,460.61,Health Beauty,69dff673a503deb37ad1ea5cf46abaaa,4,4/7/2018,4/8/2018 4:00,20b927d23e84dfaa333eb4aea6615084,delivered,4/1/2018 16:13,0cbaa74a511e52c7470f2c85f2ebd559,1,2018,4,6,16,Sun,Apr
5310cf324a1a27c9898c110e463fdd10,e4d325bd1eea550509bdbbc5c3301fc1,3/16/2018 2:10,349.9,21.42,1,Boleto,1,371.32,Perfumery,903b8648a6fc01e51aa49dd9d546b0c3,5,3/28/2018 0:00,3/30/2018 17:55,07943182709bb6fa495764dddc7a9e6c,delivered,3/6/2018 11:43,0cbb19a02a0e1bf26ec937d0cc79941a,2,2018,3,1,11,Tue,Mar
c55cdae2f69a79de4fe44a6437391c64,83e68070fbf16ac859fc13285a5ba9ba,7/30/2017 21:35,28.99,7.78,1,Credit Card,1,36.77,Telephony,d9a109b6a69dc6bda10129075962c1f4,2,7/27/2017 0:00,7/27/2017 19:29,77d32b8bff18dd1b1db49c6a11fe658c,delivered,7/24/2017 21:26,0cbb9b3e9e62de51c41fa0e8775a059b,0,2017,7,0,21,Mon,Jul
3ed6bdde461210d79c78d2ba9327e03f,1659de378e430012cdd7ecff272bce7a,2/21/2018 14:08,73.5,15.26,1,Credit Card,2,88.76,Furniture Decor,e7fd5c927660218c94d4f753866e950e,5,2/27/2018 0:00,2/28/2018 13:27,b762be58e42c9379a0bc7f4d25015624,delivered,2/11/2018 14:51,0cbb9b3e9e62de51c41fa0e8775a059b,1,2018,2,6,14,Sun,Feb
8850e4e99e29fa1d0b624e3539bb30ef,12e6d0f655986ceff00c74658dec97b1,6/15/2018 20:05,49.99,16.62,1,Credit Card,2,66.61,Furniture Living Room,4c010834456f302fc26f6c276daef6fe,3,6/14/2018 0:00,6/14/2018 22:34,8e73500c17baa8ea729e881449f40022,delivered,6/11/2018 19:41,0cbb9b3e9e62de51c41fa0e8775a059b,0,2018,6,0,19,Mon,Jun
334fcd4953d5e5b64f124a0ba7ecb317,422879e10f46682990de24d770e7f83d,12/4/2017 3:21,49,17.64,1,Boleto,1,66.64,Garden Tools,7e2e77b2cf5fc166509ca60f7b12ca6f,2,12/20/2017 0:00,12/22/2017 18:31,6f279800252d785cb11706fcc0384259,delivered,11/25/2017 16:36,0cbc5963f9399c06d2c0c0b3372eb241,2,2017,11,5,16,Sat,Nov
f3bd213a969549dd53ed48872f4bb69d,b8d682ed9fe73be0d13a38e716573f79,10/2/2017 3:49,500,20.75,1,Boleto,1,520.75,Consoles Games,b943aa9b8877835e183d136d2712479e,1,10/21/2017 0:00,10/23/2017 8:26,1b4970ad8aaf073fd9164c55384584a5,canceled,9/22/2017 21:15,0cbc5963f9399c06d2c0c0b3372eb241,2,2017,9,4,21,Fri,Sep
143557cd5a7387503d5222e9a1efed75,bd69e6d599b9a3d9c298617c14e46f9f,4/9/2018 10:30,80,19.53,1,Credit Card,2,99.53,Bed Bath Table,8cce4bddcb12277abfc5be6b9c4f9361,4,4/15/2018 0:00,4/17/2018 11:19,c6a0d9bedb0b91a8a78fcfe6a2512d93,delivered,4/3/2018 9:48,0cbc5963f9399c06d2c0c0b3372eb241,2,2018,4,1,9,Tue,Apr
12d833b5570676e6df1febcd8fe007b6,59f09deeea7c839a9212a19f3416b892,5/18/2018 16:15,379.9,154.56,1,Credit Card,8,534.46,Housewares,897152b80e39bd9839617862fb9690ba,5,5/23/2018 0:00,5/24/2018 21:57,314632660519234734d08119b95cf15b,delivered,5/15/2018 15:58,0cbc5963f9399c06d2c0c0b3372eb241,1,2018,5,1,15,Tue,May
32fa6763db15359ea4f0f07ae6021ee0,6c321ed0f47858a8650f4104771224b5,9/15/2017 15:44,49,7.78,1,Credit Card,2,56.78,Watches Gifts,8eb9a8e03452f554f0f01f4f0aa8ea9c,3,9/23/2017 0:00,9/25/2017 23:07,b9ace16b956eb4ec460f6adbb5c9e9f8,delivered,9/11/2017 15:25,0cbcf91ef2dd6dfcce9ee63c8772dc97,2,2017,9,0,15,Mon,Sep
b2965edf94b570cd52b1d61430a3beec,3e442d09f9dfef002aadf31960869f65,5/23/2017 21:10,31.9,14.1,1,Credit Card,1,46,Computers Accessories,8aeb5b1d8ecdb81d0f08261cf734e5a8,4,5/26/2017 0:00,5/26/2017 23:08,1afa170bc9d15b2d50c3af7fa5255717,delivered,5/17/2017 20:55,0cbcf91ef2dd6dfcce9ee63c8772dc97,0,2017,5,2,20,Wed,May
1f8fd5fe13ced0df2d9b93995534e59e,3820a5a6c03c2c5c4bb17716840dc328,6/28/2018 13:30,121,15.95,1,Credit Card,5,136.95,Watches Gifts,eb5ba25fe35c793d52f3e28c3dc67e2b,5,6/29/2018 0:00,6/29/2018 18:26,320c45c151d6e0638787c8e35e0e0c9b,delivered,6/24/2018 13:18,0cbcf91ef2dd6dfcce9ee63c8772dc97,0,2018,6,6,13,Sun,Jun
e70079a333e4ddca8787daf05873a6dc,630e1e89b84dc36567deec47c7e373b1,8/17/2017 11:23,64.9,7.78,1,Credit Card,7,72.68,Fashio Female Clothing,f9a2b18d4798b4735d9c23ab95e872fb,3,8/16/2017,8/21/2017 11:36,a901af1f4feafd5dc0c514b87d320d21,delivered,8/10/2017 11:04,0cbcf91ef2dd6dfcce9ee63c8772dc97,5,2017,8,3,11,Thu,Aug
80db8ac25fb7d41df0043cb440bb659f,ed5666106b8fb47b57c4b2c5f67a755b,12/5/2017 3:47,209,17.9,1,Boleto,1,226.9,Computers Accessories,40da0e99380610f4feed2ea125845811,5,12/5/2017 0:00,12/10/2017 9:46,8616b556cb8b60821573f069b4b510d1,delivered,11/26/2017 16:47,0cbcf91ef2dd6dfcce9ee63c8772dc97,5,2017,11,6,16,Sun,Nov
02d84940c88e0c1c91ec65aeb663578d,bee2e070c39f3dd2f6883a17a5f0da45,2/13/2018 11:50,180,10.01,1,Credit Card,1,190.01,Computers Accessories,2aa67822b8a43583960aac2d2f1fd3c0,4,2/8/2018 0:00,2/11/2018 22:40,59f61bb586b093c1815a72b3c129cc8f,delivered,2/3/2018 11:41,0cbd5dfde4c06bbe2960d2c0c95e5e7d,3,2018,2,5,11,Sat,Feb
e136cb9b855e25952b35078ea8287229,3cce0d166c3fb2507956c630c1d0f87c,11/23/2017 16:56,120,16.6,1,Credit Card,2,136.6,Home Construction,efd6415f3552d128e923f61f16811f96,5,11/29/2017 0:00,12/1/2017 12:45,a925f54d80ababe092b80fc6fdc1a948,delivered,11/11/2017 16:44,0cc039cfa4673660cb01c7eaa20175b8,2,2017,11,5,16,Sat,Nov
15bed8e2fec7fdbadb186b57c46c92f2,61d52f4882421048afd530db53d6f230,9/20/2017 14:30,125.9,12.38,1,Credit Card,2,138.28,Perfumery,8079a046b23b88c4cea485cfbd8aec39,5,10/5/2017,10/5/2017 12:55,f3f0e613e0bdb9c7cee75504f0f90679,processing,9/3/2017 14:22,0cc039cfa4673660cb01c7eaa20175b8,0,2017,9,6,14,Sun,Sep
47ef13fca91bfb3e48014e107c728081,18f6ea7e8cff29f8053baac6762449f9,8/16/2018 8:44,56.9,11.42,1,Credit Card,1,68.32,Kitchen Dining Laundry Garden Furniture,c7bf06f7dc48016f833ccbc62aad3785,5,8/17/2018 0:00,8/17/2018 21:17,60354a6f7e4f95878f29a4732d5944b2,delivered,8/14/2018 8:27,0cc1842fb04b4097096fdf92f458038f,0,2018,8,1,8,Tue,Aug
05bef443b850685058070c9e781988e8,44e086c4a977f37a888627b43880586c,6/11/2018 10:52,55,24.52,1,Credit Card,7,79.52,Musical Instruments,77136b940e2015eb10f853379d5b4149,5,6/27/2018 0:00,6/29/2018 22:41,4ff3f3945300d8e040f2906998401e92,delivered,5/30/2018 16:33,0cc1db7423555763a5c9bfda44746cd0,2,2018,5,2,16,Wed,May
907876f99f250a7fca414743262371ea,8d8109048bbf6f0369b1522029f92a19,12/13/2017 3:53,48.9,15.1,1,Credit Card,1,64,Cool Stuff,969b6abbd19d5285d90fc0dbe59fbd7d,3,12/23/2017 0:00,1/2/2018 16:51,a5d0358e802c2b80011410b0adbcf151,delivered,11/29/2017 3:36,0cc3629bcdae6909e00d9512d566f570,10,2017,11,2,3,Wed,Nov
2434ed9a60fa201e6abb47734b414775,1f456c34d70ce7a6bcb86a6f5a3fb888,1/26/2018 15:38,36.9,11.85,1,Credit Card,2,48.75,Health Beauty,da99bc67f73f623eeec8db0d964ee35e,5,2/1/2018 0:00,2/6/2018 12:37,c1d7ea554a894b239ae94a0a459b0bbc,delivered,1/22/2018 15:19,0cc3629bcdae6909e00d9512d566f570,5,2018,1,0,15,Mon,Jan
db17aa0220e5208b5fc2c08c8f704797,d285360f29ac7fd97640bf0baef03de0,5/30/2018 14:30,248,14.18,1,Credit Card,1,131,Watches Gifts,8f3cbba8cc950473117adb0ae16c86a9,5,6/9/2018,6/9/2018 23:47,9e2d77016a50dae38b5654991353ce5d,delivered,5/20/2018 14:10,0cc3c709dc8c752272aa5749d1013d26,0,2018,5,6,14,Sun,May
db17aa0220e5208b5fc2c08c8f704797,d285360f29ac7fd97640bf0baef03de0,5/30/2018 14:30,248,14.18,2,Credit Card,1,131.18,Watches Gifts,8f3cbba8cc950473117adb0ae16c86a9,5,6/9/2018,6/9/2018 23:47,9e2d77016a50dae38b5654991353ce5d,delivered,5/20/2018 14:10,0cc3c709dc8c752272aa5749d1013d26,0,2018,5,6,14,Sun,May
4a3e33350d1fd4eace1585032a97ee06,7a2ce7934c70419330eaf46f20b159a0,8/21/2018 19:45,106.99,15.06,1,Credit Card,8,122.05,Market Place,760fd763df711101b76e68567cf15dc4,1,8/22/2018 0:00,8/22/2018 21:48,eefbdbaa5ed63f3c90230a090e292817,delivered,8/5/2018 19:32,0cc3c709dc8c752272aa5749d1013d26,0,2018,8,6,19,Sun,Aug
