order_id,product_id,price,priceVND,product_category_name,customer_id,older,order_purchase_timestamp
24bb32382ef27d26bd21c0919620c4ff,5fc3e6a4b52b0c414458104ed4037f1c,89,19580,Computers Accessories,81d9395aafe3aa9fcf32fe0478b59957,5/16/2017 20:44,5/10/2022 20:44
25133adfabbfa91f52ed184519933c11,d3c044bd42d84a79e3b0c42662806a48,25.9,22792,Sports Leisure,8fbbac627bea0879f8e10689ccc2993a,7/10/2017 14:55,7/4/2022 14:55
2524a4278af338cc4ba22f64a10d5798,429e7401fafb76436f15e86498bd7364,199.9,43978,Bed Bath Table,766937eae4ef200d016b8717d52392fe,4/12/2018 2:17,4/6/2023 2:17
25727c3a1c2ebe88d357a3ad2450c1ef,19c91ef95d509ea33eda93495c4d3481,122.99,27057.8,Health Beauty,5705d595d97d36adae65ac02d74fdbed,8/17/2018 18:49,8/11/2023 18:49
2590e980b10a80b8a69f0120addc6590,99a4788cb24856965c36a24e339b6058,89.9,19778,Bed Bath Table,63b69c94f2e6d9c7d3ffe290601c526c,7/17/2017 17:34,7/11/2022 17:34
25a04f7590fe68b84a1812d281ef019c,060f0122cdc8f25db4a0d7359fdae7b0,49,10780,Watches Gifts,b18b8574746de17277d25884c898ff55,1/12/2018 12:17,1/6/2023 12:17
25e23f5fbf3139c628fe56c126c97391,429e7401fafb76436f15e86498bd7364,199.9,43978,Bed Bath Table,d127686ff1441587369d5bf73ab50e92,5/15/2018 9:51,5/9/2023 9:51
25f881c06011a27d879e9f15328a57e0,e224d922abe83aaa3e7c47962cbbe1ff,133,29260,Health Beauty,633586e0e4e3686ee988c54b28e1f4bf,3/15/2018 15:45,3/9/2023 15:45
2645613a9e103fee7499d4f4016b9586,a70d74f54feefedd8108c45553766340,49.9,10978,Fashion Underwear Beach,c769d261fe94fe9791db6a2ec569efd9,6/1/2018 0:39,5/26/2023 0:39
268c7ddac25f29e6e3b002a768eabab7,0aabfb375647d9738ad0f7b4ea3653b1,19.9,437800,Consoles Games,8f43a31cc6a96929674bd1e06da4d3a5,8/24/2017 12:21,8/18/2022 12:21
26b5660725133bc74bfe584874b637cc,25c3eb54945e82e7c1dc8191a1ebb5f1,799,175780,Luggage Accessories,ac221e82c9c26898be3e04caf10ba338,4/1/2018 18:46,3/26/2023 18:46
26bb01f8da89d1db61bdb339788731b8,30469bb5ea377eae7121981e2f0778e4,113,24860,Sports Leisure,91bb51bb101920d40690c2275e630cf1,3/9/2017 10:49,3/3/2022 10:49
2743f5c8d8d1bcee7337f51c781ee474,669386709be2cc2fc80d31077bd43f2f,49.9,10978,Auto,829109440c61bbde0e106f23fdf002f0,8/7/2018 12:08,8/1/2023 12:08
274bfb4da66b528e1e0b332a343fe403,439d0c278b77ddc4b1488de210c8df35,54.9,12078,Bed Bath Table,f3537ea2926c0f4178db2d36baaed5bc,1/13/2018 0:20,1/7/2023 0:20
27aeddc0f8afd2314aeacc0d0cbbb5e2,0cc13a424dc207f8c4d3b26ea1cd384c,349.99,76997.8,Furniture Decor,d54c37dd23cac89a76322e4b2a6ab3bf,5/1/2017 16:19,4/25/2022 16:19
27d95e0beb662ced7cf7378fd8544584,368c6c730842d78016ad823897a372db,59.9,13178,Garden Tools,aec5a26b1530094ee5ce6b2a439cd3f4,10/20/2017 14:21,10/14/2022 14:21
27dddf4ebdd39e9cf4ec26a3499bd2af,4dcb49b9ca7e48d2f108d40caa77caa2,99.9,21978,Pet Shop,4ebff481e06cb3d02d2fb5027038b6be,6/7/2018 17:44,6/1/2023 17:44
280e71c88a9ee2c1cb66b2b25dd92171,a82f0e2c1b417c32e3812235e6cdacd4,65.49,14407.8,Health Beauty,98a76ec62893cf274af98c74b705dde1,4/5/2017 21:21,3/30/2022 21:21
2825b66153661bc8d4d8c46d4dca0850,aeb383f37bb53452cce26e3da03a6d80,39,34320,Sports Leisure,832506482761a32fc44c20387ad2f5f4,6/28/2018 21:33,6/22/2023 21:33
29120f643cc96827e25210e076335805,6f3b5b605d91b7439c5e3f5a8dffeea7,145,31900,Watches Gifts,8d0a9e28a092d4e8e8d97154f28f988a,5/13/2018 16:54,5/7/2023 16:54
29743080b6ab006d94b00399ab7b47f0,c98e85b5ade7e2b6ebf0c0435334965f,42.99,37831.2,Industry Commerce And Business,ba67a2ef88a5d6b25536515bdfd1e8b8,11/30/2017 14:47,11/24/2022 14:47
29d13613de8487345b1758b80b71a6ca,0412ec72192f1d85e92047c0773434ec,830,182600,Musical Instruments,33582725a4904e1e970d0caafb0dd3c2,6/9/2018 16:15,6/3/2023 16:15
2a940654991b7eaeb541171e5e1d497f,95ebf42730dea8baa19b9c8794da556b,289.99,63797.8,Costruction Tools Garden,03fe220603b22a09e5114a70616b9c66,2/7/2017 15:48,2/1/2022 15:48
2abced8dfd803bbf4dc2347d1123cd6a,82d81ab45858ba32dffde40acc8b3062,69.89,15375.8,Housewares,53732b9a535954d2f6ab24f8a181fbc2,2/19/2018 11:20,2/13/2023 11:20
2ae00ff32b724a74e37b8264ac4fb85e,515848373adcbd9d2fae893d43fb772e,93.9,20658,Construction Tools Construction,c2b75d1fd53bb83675bfdc21b3f6d1dd,7/24/2018 10:13,7/18/2023 10:13
2baefcba89167375b680182633028792,97170c28efde1b426f1c52348fe1c086,129,28380,Watches Gifts,c059a685354efaa91121c7cd014be359,6/12/2017 10:17,6/6/2022 10:17
2bdd95b017c58f97f4e735116e778d28,b77ae16cc8f67cd1c0ec781d5bf4da2b,239.99,52797.8,Cool Stuff,24581467d0bfc119d33575ece54987b2,2/8/2017 21:49,2/2/2022 21:49
2c60a2b23a96f36c97dbe108da3ab34f,8e96fac79d538140a7b4adfa383f1ce3,58.19,12801.8,Housewares,bdbb094f82427ae78f54dead5ec46c02,5/19/2018 21:05,5/13/2023 21:05
2c8d9784e391f6ad2c09094366d48226,89321f94e35fc6d7903d36f74e351d40,27.9,24552,Food,15397786b3c38d34b68114c1d4c012b4,5/22/2018 21:43,5/16/2023 21:43
2d8929b98f4be1f692ab7d61afb727e7,83b00325c13c44245b2c3a2befa62a0e,149.99,32997.8,Baby,ca68daf43755062d6b719a1b36f92eb0,4/11/2018 20:13,4/5/2023 20:13
2dacc81722bbde834907930ea0ea3377,aba86c093ccdbac75b09111d57e50004,116.6,25652,Office Furniture,7e3b9e64bd08115ec6f24b521207ebd6,7/27/2017 8:46,7/21/2022 8:46
2e233dded5d8af5e2baa5c1fca89a6c6,8ae2a62356fe10b4261e16268508ddb5,159.9,35178,Luggage Accessories,7f6cc609946a187554550e1a9192a46f,12/6/2017 14:37,11/30/2022 14:37
2e92b6acae58342ffb8861708b8c8270,74437e600638a59559c5238c84805b76,14.5,319000,Sports Leisure,8bc779ff1fc9e05ab2c0e81a27953832,3/26/2017 16:44,3/20/2022 16:44
2fd573eea535b447eea60a9b4aa2603d,7c88ed4fc8c3ae3a1e08a074cbfc9a88,217.9,47938,Health Beauty,f94bd0795b4e39a9250f516c56ee4309,8/23/2018 17:22,8/17/2023 17:22
304e8cf62306a897106fd54ccfcc88bc,5237739bb5fee495dbd337755a138660,899,197780,Watches Gifts,ac4d5f4e8cecad39a4410adf430bfde1,4/20/2018 11:58,4/14/2023 11:58
30ff43d8703d375269c1675af737bda7,a92930c327948861c015c919a0bcb4a8,78,17160,Watches Gifts,217503bdac3f53b7c28f19bc22b222c0,3/4/2017 10:50,2/26/2022 10:50
31198c57e7c220ab18af604edd8609ec,23183e8f6ee8b057ef5dd6fe16525ab9,13,286000,Auto,f3d89a355a1a1cf2eb8db8a2b674ecfc,7/30/2017 23:17,7/24/2022 23:17
31398ae05a544e53c4d51d3866f416c2,c37123a4ab536f2b55e1164f5759318a,156.99,34537.8,Cool Stuff,a8dba309b5d223816d3baa504542c819,3/20/2018 11:38,3/14/2023 11:38
3151632a0a68e4f69a7f29961a091904,50147c350ddbaff0646aeac455c7473e,119.9,26378,Bed Bath Table,4cd8954099b721f318f46fa45de99180,3/20/2017 9:28,3/14/2022 9:28
3151632a0a68e4f69a7f29961a091904,e6b6e72a0e6be244a69261788f086429,119.9,26378,Bed Bath Table,4cd8954099b721f318f46fa45de99180,3/20/2017 9:28,3/14/2022 9:28
319d8eb9ba6d4f64a4b7c5da23b82cf1,386703f26f328414fe118e10a5d92675,27.99,24631.2,Telephony,5618ab3c9d94075477e41a0e684e595b,8/6/2018 16:53,7/31/2023 16:53
31b5594fc512aedc5f790621219fd23b,596e3ace8e8329beb05bb40700a659f7,16.5,363000,Construction Tools Construction,48dac436905723c1a5cdaf40bb3c01f6,7/30/2018 19:52,7/24/2023 19:52
31baa0ae964c43e70c451e1928483669,5895e5cc058d6773e63c7084c7f6e636,32.7,28776,Sports Leisure,9636300545e4304a7c005b8a60e3985f,8/23/2018 10:13,8/17/2023 10:13
3239c022d37dc6c0fd3b8749bb7a0b1e,cf8316c961640d38321241895b7811c2,119.9,26378,Bed Bath Table,8effa4e9c5158c1f6b13eaa9b69a4a59,10/24/2017 23:15,10/18/2022 23:15
323f4903445bce21694142efa4724879,5c2bb11cf2149bd4d9fffcc1246458c3,88.9,19558,Stationery,6ec3932978b2813138d8782ec59e9ba6,6/15/2018 16:20,6/9/2023 16:20
32f67799858ce0d7f43a0e5fe9dd72d8,ffb97eb64c6fe1baada2410288c04457,189.99,41797.8,Perfumery,67c2579c6b665e1231d2baab7b274597,2/8/2018 14:27,2/2/2023 14:27
32fa6763db15359ea4f0f07ae6021ee0,6c321ed0f47858a8650f4104771224b5,49,10780,Watches Gifts,b9ace16b956eb4ec460f6adbb5c9e9f8,9/11/2017 15:25,9/5/2022 15:25
32fbf6c11887296b35662f212b378974,3e6d2bde9274ac275013aa90d7e2bf16,99.9,21978,Watches Gifts,5d124218ed8294959f04ece9dfeaeef3,4/7/2018 11:49,4/1/2023 11:49
32fbf6c11887296b35662f212b378974,3e6d2bde9274ac275013aa90d7e2bf16,99.9,21978,Watches Gifts,5d124218ed8294959f04ece9dfeaeef3,4/7/2018 11:49,4/1/2023 11:49
3334505458e0f039b5a43c32dfef2cef,495f9290868e1bde785d3c372608ad54,99.9,21978,Housewares,7cceb5f2b585e4346bea1666d6c88c63,7/9/2018 12:20,7/3/2023 12:20
3334505458e0f039b5a43c32dfef2cef,495f9290868e1bde785d3c372608ad54,99.9,21978,Housewares,7cceb5f2b585e4346bea1666d6c88c63,7/9/2018 12:20,7/3/2023 12:20
334fcd4953d5e5b64f124a0ba7ecb317,422879e10f46682990de24d770e7f83d,49,10780,Garden Tools,6f279800252d785cb11706fcc0384259,11/25/2017 16:36,11/19/2022 16:36
336ef87a9f46bbd3c3f542af792c1644,2ffdf10e724b958c0f7ea69e97d32f64,190,41800,Watches Gifts,80f158d248aef00ea96be1dc23ae1411,6/15/2018 20:34,6/9/2023 20:34
33e70b1305003580be0b34472acce620,5b2b9681569c4b3088f3ac605b8576c4,42.99,37831.2,Bed Bath Table,1f32106989574673d60e54a146992c89,1/29/2018 15:18,1/23/2023 15:18
33e70b1305003580be0b34472acce620,5b2b9681569c4b3088f3ac605b8576c4,42.99,37831.2,Bed Bath Table,1f32106989574673d60e54a146992c89,1/29/2018 15:18,1/23/2023 15:18
33e70b1305003580be0b34472acce620,5b2b9681569c4b3088f3ac605b8576c4,42.99,37831.2,Bed Bath Table,1f32106989574673d60e54a146992c89,1/29/2018 15:18,1/23/2023 15:18
33e70b1305003580be0b34472acce620,5b2b9681569c4b3088f3ac605b8576c4,42.99,37831.2,Bed Bath Table,1f32106989574673d60e54a146992c89,1/29/2018 15:18,1/23/2023 15:18
340bd726abb7b57850b8f3e93c52a559,aed75ad669fbebd5a385ac7cc2ae7573,550,121000,Health Beauty,d058d9531ed27a9c3be60792c94f0092,4/10/2018 11:46,4/4/2023 11:46
3445e54ffa2a770d1f93ed19c4bda26d,01a184b7d8422cd95e9cf2a8cff32b5e,119.9,26378,Housewares,26a6cd12de84df0d6e1da96fa032f97f,5/6/2017 17:09,4/30/2022 17:09
34fae6658f6eb42ce7f68452fa39d22b,ac9fba4745c7352cc4038631be412f70,52.5,11550,Watches Gifts,30d6003f0b75734756db08d6c362f7a7,7/21/2017 16:31,7/15/2022 16:31
353058e48de63e5ebcd90bacf5329d2b,3a05a947f28cf46d789adedc107d7595,119.9,26378,Sports Leisure,8c9648b0693e8e5dd9dc3acca916d709,6/1/2018 14:03,5/26/2023 14:03
3536c2b6622912ea000e2358a139ddcb,4c2394abfbac7ff59ec7a420918562fa,84.99,18697.8,Health Beauty,855a5be4b3b7ba38a048ba086647be0b,11/28/2017 22:08,11/22/2022 22:08
354fa109f2f8c98606b21722fc02433f,34c8873cadb5465f46b7a20b6eb0215b,24.99,21991.2,Fashion Bags Accessories,c71808bea8b5b4d596f7289d199495e3,6/25/2018 2:24,6/19/2023 2:24
35c369ca367805c6b6c59ce554768eef,617186c3d97ea56c9c683a8a3974e8c1,84.99,18697.8,Perfumery,10ce609a34904ea87a4254e96b05dcf8,10/24/2017 21:38,10/18/2022 21:38
35c369ca367805c6b6c59ce554768eef,617186c3d97ea56c9c683a8a3974e8c1,84.99,18697.8,Perfumery,10ce609a34904ea87a4254e96b05dcf8,10/24/2017 21:38,10/18/2022 21:38
362b6af60a35f334d6df5c237a9897c4,9ddd762ee8a13576a809dc66f22aa2b5,199.9,43978,Bed Bath Table,3b101001377166d378279d7a33405c4e,4/14/2018 17:09,4/8/2023 17:09
36496983bcef05ef8cf855bbcf5d23ab,4f2c53c9a1a7a00a247b351c1fdbed13,21.99,483780,Bed Bath Table,cbb8cc5d78799d889be9031df33c30dd,3/9/2018 11:28,3/3/2023 11:28
36536e349dc6c5be3197657bf27675da,ecf9484703bdfb9cfcc1ac9c2084b567,265,58300,Housewares,fb0e54088b8fd76fb8c333c5c634e008,5/3/2018 0:08,4/27/2023 0:08
36d72a17237aaecbc83158d0270b622c,372645c7439f9661fbbacfd129aa92ec,89.9,19778,Bed Bath Table,77da1fb2f68e50fabf4322cf29885578,3/13/2017 19:10,3/7/2022 19:10
36ff0e6c1dc200e440f805f289b4be74,9b77a0a174a0b29b5720de6cfcc17ba9,31.9,28072,Computers Accessories,cba5db913b6e4038845aee284a7407c6,9/24/2017 14:44,9/18/2022 14:44
371d3a892917017b32ada644ba1f301d,eaa53c85856d19bc9f611f5628b4ce7b,55.9,12298,Construction Tools Lights,4b75108e04b3276463ab15e3633d73e0,8/5/2018 18:53,7/30/2023 18:53
3745cc99bd10a2c16e31403fe9654502,ffa7e0cbe11656d11a117b534bb1db27,14.49,318780,Health Beauty,40c28d38ffbf6198d54388c7e1930d95,6/8/2018 11:20,6/2/2023 11:20
37efc102e49c3219c6ca92ce169327c9,06edb72f1e0c64b14c5b79353f7abea3,45.95,10109,Bed Bath Table,3031c30daeda4aeb801d2967c7269bb4,7/20/2017 18:23,7/14/2022 18:23
399fecaa30efa4d1624e7314b2eeaead,f77dd338d9f75229a09cbb9a18fd0c9a,25,22000,Bed Bath Table,676155cb45bb9bbf30b28fe11ca375bb,2/14/2018 17:30,2/8/2023 17:30
39cdf001e42cd975d9ea5e05990f2b61,541fe3a51f05d6f3ee6e730fafa0b8d5,19.99,439780,Sports Leisure,3aa4ba9d60460d2f4ac8391346e8aab6,8/12/2018 23:12,8/6/2023 23:12
39dd2e6b9da61a6882d7cf708508c071,5115d8cd6438c0c4d8abdf38d5d41ebd,69,15180,Fashion Bags Accessories,64c7ff0fa53d71749aa0b0db66deece9,7/19/2018 11:30,7/13/2023 11:30
3a21d68013a49ce0b7ecc0b3a2575c0e,cd974e9271f5d14639a1af02929a8be2,116.91,25720.2,Baby,75d17019a57646759d0be1aa12226164,12/1/2017 13:08,11/25/2022 13:08
3a4ce496edcc2323227f5a6726d1ed49,8aa6223e400af9c97b07c75993142721,174.9,38478,Baby,7175760685e41c5a8c27adfeef1f55e2,1/10/2018 18:15,1/4/2023 18:15
3a6b881cda9bb84b58ca91c630b9793a,461f43be3bdf8844e65b62d9ac2c7a5a,169.9,37378,Watches Gifts,19d12029252139d6480df2681d6111b9,8/9/2017 20:04,8/3/2022 20:04
3aa10c989edd094089e4d051e4d700cf,84f456958365164420cfc80fbe4c7fab,92,20240,Bed Bath Table,70fc1f96a2fae9693b320e71f0275aef,3/19/2018 22:57,3/13/2023 22:57
3ac3d00c110eba19a72b3a2c8b8b8e38,4aa6014eceb682077f9dc4bffebc05b0,320.99,70617.8,Housewares,0f4e44ea6ea0a296018a776d4c5c5cde,5/10/2018 14:40,5/4/2023 14:40
3ac8d778d567a13ed3d66c07a74b79b0,17fc8cc736bd5d1f6714f41102d6ff30,79.9,17578,Toys,d26249619b7e22a67f26df498314cb64,4/19/2017 8:40,4/13/2022 8:40
3b07fa165117888d45604ca27f44940e,9835bbd4ce057f9d65bc826bd578c93d,99,21780,Health Beauty,71d2dd1c3240f4125e7100085b75444f,7/8/2017 21:15,7/2/2022 21:15
3b181504164d79cc0fe1188937fb3ce3,54d9ac713e253fa1fae9c8003b011c2a,35,30800,Cool Stuff,3efd312ced2ac9a548d6d8adf041f7da,4/25/2018 21:02,4/19/2023 21:02
3b715ecd6add927d4a2634e826487231,d4fe034cde911805af12724d73fde7e0,109.9,24178,Bed Bath Table,39bd8e55db1538f5b3c2e9c53a437fd8,8/14/2017 15:52,8/8/2022 15:52
3bdebe4ea3f450a5d8f6c50f1771c9ef,08574b074924071f4e201e151b152b4e,99,21780,Garden Tools,f4056901edbc5d4f4e76b539f416fde1,12/12/2017 21:48,12/6/2022 21:48
3becc6bf91be2f15e6373b353532e294,08a58dc963320d6073623382b9ceb920,129,28380,Computers Accessories,9f6b8355f612973c067b66f28c966c5e,3/28/2018 9:52,3/22/2023 9:52
3c6e9cb84555b442fd5622e552195a14,f1c7f353075ce59d8a6f3cf58f419c9c,205,45100,Bed Bath Table,6ad03e6634e7f06c67c6d6833930dee9,7/12/2017 23:09,7/6/2022 23:09
3cea94817a51f34aa5937784fb4a3219,e3dd336775af78a83fc27ed85f0f15da,439.65,96723,Health Beauty,20b927d23e84dfaa333eb4aea6615084,4/1/2018 16:13,3/26/2023 16:13
3d6649f7e65c20a889ba38be4a54fcd3,5f8c8e55a203357be71e318167b70a0c,185,40700,Fixed Telephony,68c3801d20fe13937ef0fe77d7f72351,7/21/2018 15:26,7/15/2023 15:26
3ddfb3c5858191cc1e798ac13e6ef582,c6dd917a0be2a704582055949915ab32,99.99,21997.8,Cool Stuff,51e17dc6fe0e3581fccc8be70a2d6af4,4/26/2017 15:10,4/20/2022 15:10
3e153abd068ad6638364a06df17cdc5d,0b6a32b32a7dc68b12e8a0e0805c44d5,195.9,43098,Watches Gifts,70375b292bed960b4a36f9e164b830fc,5/18/2018 9:22,5/12/2023 9:22
3e1f23a0732ed12cf355a855e7b84a58,f306d4917efd6c5a46bbb72b640313da,43,37840,Baby,d4de1ad5479c82fbc8565952d6af9c91,11/9/2017 10:46,11/3/2022 10:46
3ec09614b4f70768683f64a1aea0a3a8,46f920b1c8a089ebc671e32f5353cf01,14.45,317900,Housewares,31f168e91bd18daa81753c594e8ce462,6/11/2018 22:12,6/5/2023 22:12
3ed6bdde461210d79c78d2ba9327e03f,1659de378e430012cdd7ecff272bce7a,73.5,16170,Furniture Decor,b762be58e42c9379a0bc7f4d25015624,2/11/2018 14:51,2/5/2023 14:51
3f237ed2840facebde719d4501dd7d30,8c591ab0ca519558779df02023177f44,120,26400,Garden Tools,898bc91132dc94d6f216ddf9b0a4e2e8,2/9/2018 21:17,2/3/2023 21:17
3f4d4de8598b31eee79eca23f927f676,7b453aa3584d61c1268d77ba6fd5956b,109.9,24178,Housewares,6b853054552c1c6b3ac6b20db348828b,6/3/2017 21:56,5/28/2022 21:56
3f4e043996f17e6354c1f004c1ea3fe8,7f064525eaaa1ce9d22c085f7ff5413a,49,10780,Watches Gifts,62337198799e0a700ead49e10a3d0629,5/31/2017 13:50,5/25/2022 13:50
3fd0d04de88c8b59a53bc56703895c20,9711e523a681d75526ae8a1e98c8b2b8,199.08,43797.6,Health Beauty,e6a2d06772c6da35a68f8a3456c5c1a2,8/16/2018 10:27,8/10/2023 10:27
40037fd9de94c4d8a594844dd35b52c2,8ab5f8c45e722c22351580a4b0fcc8ad,17.63,387860,Pet Shop,a9cf2d516b52eff855210976c7fd1772,3/22/2017 19:07,3/16/2022 19:07
4030d047c111d2d8a990c6ccfd9e4081,1aa2ed670a95e9f475723707a7c3f386,40,35200,Bed Bath Table,571801f07099892d51d446575f25c857,6/14/2017 17:34,6/8/2022 17:34
4030d047c111d2d8a990c6ccfd9e4081,d0efdc4a1cc12f88f6a290fda8861fa7,40,35200,Bed Bath Table,571801f07099892d51d446575f25c857,6/14/2017 17:34,6/8/2022 17:34
408049720996030bf12798d1338df7a1,368e069951582162e3d1d2151051e978,132.91,29240.2,Books Technical,f80fade9fce4eed558050e82a69a590f,7/24/2018 12:22,7/18/2023 12:22
412d792bed01aa8c9d9bbc92e8e5e1ef,2b4609f8948be18874494203496bc318,79.99,17597.8,Health Beauty,9cbbf92f4988d72292de43d3b2c613ef,4/2/2018 17:29,3/27/2023 17:29
4133da3ec6415d739d27ac34d03bfa35,6d7a4492be45dfb8e38e762efe6614a4,27.99,24631.2,Telephony,6d6c20c848bce3e65b6223a2cf8d14d2,2/7/2018 7:31,2/1/2023 7:31
4144eb32a48743c5f18f443d704fbdb4,54716da70a63aba6d2edb21f14d75e31,55,12100,Watches Gifts,fa603f159ab9a96a4d9ce9f3e45762e3,7/9/2018 20:10,7/3/2023 20:10
414a0b1cbb58b3ae7ce9c39083fcf007,d24659126d5bbd0b1bacba3e8d17a978,32,28160,Sports Leisure,ae85e9bbee2574fbe5ccaba61da335a3,8/1/2018 17:03,7/26/2023 17:03
41836f397274f4d68b799f26e6a8ea2f,183b0c895605218dbd34cdcfcfa8af28,145,31900,Kitchen Dining Laundry Garden Furniture,acc83ff0711e383c4c56a4195c706172,10/22/2017 13:40,10/16/2022 13:40
41932b54e17f6ae1f4be1f8886f47883,eba9c1e37886a1be0cb4bbb39321e914,19.99,439780,Telephony,6d7caf3c6d9820247a945d2be2ee8e18,11/2/2017 13:18,10/27/2022 13:18
41932b54e17f6ae1f4be1f8886f47883,eba9c1e37886a1be0cb4bbb39321e914,19.99,439780,Telephony,6d7caf3c6d9820247a945d2be2ee8e18,11/2/2017 13:18,10/27/2022 13:18
41932b54e17f6ae1f4be1f8886f47883,41db6d8062fcd38410c699743ccc0265,25.9,22792,Telephony,6d7caf3c6d9820247a945d2be2ee8e18,11/2/2017 13:18,10/27/2022 13:18
41932b54e17f6ae1f4be1f8886f47883,41db6d8062fcd38410c699743ccc0265,25.9,22792,Telephony,6d7caf3c6d9820247a945d2be2ee8e18,11/2/2017 13:18,10/27/2022 13:18
41b0453ab02025f52af28600854f3682,226be9996759442f90f73b7d24c6baff,40.5,35640,Housewares,efab8c8d0fb7ce695fb7321e851fd0a5,5/5/2018 7:12,4/29/2023 7:12
41ed8506413669db4dc723ccad490421,6cdd53843498f92890544667809f1595,349.9,76978,Health Beauty,b5e614c54cf92b1c2b42b22ff9f6e79a,1/7/2018 12:47,1/1/2023 12:47
426613d1fcfcbb706338ad0574f870ac,f74979233a273e0afadf48e39d0c45a4,94.6,20812,Housewares,967dda13a14683fe2fbcc6533e74a2c7,8/9/2017 13:44,8/3/2022 13:44
42e5f73161b3e88fdadd792613be1da9,a8075470f960215ffb67624782f80fec,98,21560,Garden Tools,34a4d97b83f57da56a9bd770932ae017,11/25/2017 14:15,11/19/2022 14:15
43101ee6b066954af2c1074445d240ec,059dce566827cd3b3274f2b986d5c0db,216.76,47687.2,Garden Tools,b3eadd54a158b3e179e37ffcd09a97a4,8/14/2017 10:27,8/8/2022 10:27
43124f0bf70404231018bff9b132a297,10ee3576fcc55c71728a897eed8d2f95,33,29040,Garden Tools,d22898ccc66640313fef6774eb39f4e2,3/19/2018 10:21,3/13/2023 10:21
4327d6afdb4f716533cefc4929796d14,eebe3620616be538e26842c73df11e65,18.99,417780,Telephony,549cc176647d21009ad425d534600804,5/10/2017 20:48,5/4/2022 20:48
4327d6afdb4f716533cefc4929796d14,2cbd0f06c3123f0bd14c4bffc0498996,39.99,35191.2,Telephony,549cc176647d21009ad425d534600804,5/10/2017 20:48,5/4/2022 20:48
439a1c71dfd435cc08d15b98b9ea6c43,e6fd80a00ebb1a3e0d58a38555fbbf2c,22.99,20231.2,Computers Accessories,4fd3fdf05fbad10ac8e68669c297e889,2/23/2018 15:55,2/17/2023 15:55
43b29d0de4927fa24f56341687c9e06e,b7a89537c40b1f5a18b5ba75dbb91cbe,278.77,61329.4,Musical Instruments,acaf6410aabbc2e292355a66dd2b38cf,4/21/2017 18:10,4/15/2022 18:10
43e38490d21c8c490334f75c5a7c2861,ba9f160a6ae1c23f25d690fd06fe4fd8,120.9,26598,Toys,2f368064b4e6646a7784a46b03b4bcbc,12/31/2017 21:17,12/25/2022 21:17
4436eb8a73f08dc5c4ba8b1e5b96d290,51b10a13b460cebc64e1325e7f228ae8,369.9,81378,Luggage Accessories,3ab417ebff3c831e7e9b12cc926a094a,8/16/2017 23:47,8/10/2022 23:47
444526825b5ea49c9405bd0d08fb8548,db05ec86bc6eba7fe32b9c739d31b10d,99.9,21978,Home Confort,c04c34ebf85dbdc5d2d0054593e34bd8,4/7/2018 1:12,4/1/2023 1:12
444f0e1730bea305c2101a19267fb7b7,5e65e068400cdced025ac4801d36ed4d,136.77,30089.4,Health Beauty,4c7d77d15225118f3b463fc1f3a60d8d,9/12/2017 14:20,9/6/2022 14:20
445af51c029e740dfb8f62d31375b889,27e16487e531314a52b2c29f94ce1231,34.9,30712,Furniture Decor,ac74922706425cb6b9b743b84d03d894,7/15/2017 12:13,7/9/2022 12:13
4462bafbef3a623e13088c31afb8d976,90916a1ae9ea5e3c8c15c37b51834f37,114.15,25113,Furniture Decor,60d92131b9965763a97d72949c745982,11/26/2017 10:18,11/20/2022 10:18
4464db47018d63c21ca7ca5dffc833e7,8e910a5a78e3378d8c570c13e143d631,19.9,437800,Bed Bath Table,4f45379110a59aee1c77f9360a2e0095,8/3/2018 1:29,7/28/2023 1:29
4507dd7dedf9adef4850d18ba67130ef,179363fe9f0eee05ad34df83c160dbcf,44.9,39512,Books General Interest,e282c4328c065be94cefa5b8a068f21f,1/30/2018 9:58,1/24/2023 9:58
45c797b966bf19a7e315f1b7767517e8,8b502ca34e28d30605bc667b965b6abf,1999.9,439978,Watches Gifts,a43a550af53ee1ce07bdc3ece23eb7a9,12/10/2017 18:19,12/4/2022 18:19
45de33f845159283ab4792dec56ba9d4,36eef04eb938af8bd108b4e2753b5a95,129.99,28597.8,Furniture Decor,1bbe8a696554b93a76665c3d54e2a5f7,1/20/2018 21:08,1/14/2023 21:08
46194c8e92b01770503efdd7aeb49c1a,3e4176d545618ed02f382a3057de32b4,129.99,28597.8,Luggage Accessories,a0369b6ba3e37ee49c6850753858fa08,12/8/2017 15:13,12/2/2022 15:13
469e8e6e5a8946a3ba0e0835ae771e6b,e9eebb8e8ba0fadb9020f8ba1c003b48,379.9,83578,Perfumery,288e976c94e837a29abe6b90418dcfef,2/10/2017 14:34,2/4/2022 14:34
46f5a018bc61897add7cf53bba946d23,fe01b643060a6446e59f58e3021e66b3,129.9,28578,Perfumery,1dacf1136b639f698fd39bcf94bfdfc5,11/24/2017 19:44,11/18/2022 19:44
47029bb7d64e424ea49c0adb7526d2d9,e3217b2b6ec69befdfa1e98962b2565d,29.9,26312,Toys,f23fd4f7a90cb6f5280d8633a08e0be6,1/26/2018 14:56,1/20/2023 14:56
475f773f6c0d909e49b758adb2401e3a,7e0dc102074f8285580c9777f79c90cf,39.9,35112,Garden Tools,7a6ebfb04fcb2e21ced42bbc8794892d,1/30/2017 18:39,1/24/2022 18:39
